ZIP_CODE,INCIDENT_TYPE_DESC,INCIDENT_DATE_TIME,Group_Count
10013.0,"300 - Rescue, EMS incident, other",2014,784
11225.0,"300 - Rescue, EMS incident, other",2013,781
99999.0,322 - Motor vehicle accident with injuries,2013,778
10305.0,"300 - Rescue, EMS incident, other",2013,775
10312.0,"300 - Rescue, EMS incident, other",2015,772
10305.0,"300 - Rescue, EMS incident, other",2014,766
10465.0,"300 - Rescue, EMS incident, other",2014,764
11418.0,"300 - Rescue, EMS incident, other",2014,762
11205.0,"300 - Rescue, EMS incident, other",2013,762
10017.0,"300 - Rescue, EMS incident, other",2014,759
10013.0,"300 - Rescue, EMS incident, other",2017,758
11420.0,"300 - Rescue, EMS incident, other",2015,756
11420.0,"300 - Rescue, EMS incident, other",2013,753
11219.0,"300 - Rescue, EMS incident, other",2017,751
10040.0,"300 - Rescue, EMS incident, other",2017,747
10033.0,"300 - Rescue, EMS incident, other",2013,746
10465.0,"300 - Rescue, EMS incident, other",2013,743
10312.0,"300 - Rescue, EMS incident, other",2013,742
11205.0,"300 - Rescue, EMS incident, other",2014,742
10451.0,353 - Removal of victim(s) from stalled elevator,2014,738
10012.0,"300 - Rescue, EMS incident, other",2017,734
11206.0,353 - Removal of victim(s) from stalled elevator,2015,732
10033.0,"300 - Rescue, EMS incident, other",2014,729
10475.0,"300 - Rescue, EMS incident, other",2013,729
10012.0,"300 - Rescue, EMS incident, other",2016,729
10017.0,"300 - Rescue, EMS incident, other",2016,727
11420.0,"300 - Rescue, EMS incident, other",2014,726
10451.0,353 - Removal of victim(s) from stalled elevator,2015,722
11206.0,353 - Removal of victim(s) from stalled elevator,2013,716
10030.0,"300 - Rescue, EMS incident, other",2015,713
11219.0,"300 - Rescue, EMS incident, other",2013,711
10312.0,"300 - Rescue, EMS incident, other",2014,709
10002.0,353 - Removal of victim(s) from stalled elevator,2016,709
10475.0,"300 - Rescue, EMS incident, other",2014,708
11374.0,"300 - Rescue, EMS incident, other",2017,708
11219.0,"300 - Rescue, EMS incident, other",2014,707
10010.0,"300 - Rescue, EMS incident, other",2014,706
11228.0,"300 - Rescue, EMS incident, other",2015,705
10017.0,"300 - Rescue, EMS incident, other",2013,700
11228.0,"300 - Rescue, EMS incident, other",2016,700
10010.0,"300 - Rescue, EMS incident, other",2013,698
10012.0,"300 - Rescue, EMS incident, other",2015,698
10017.0,"300 - Rescue, EMS incident, other",2017,689
10012.0,"300 - Rescue, EMS incident, other",2014,688
11222.0,"300 - Rescue, EMS incident, other",2016,687
11222.0,"300 - Rescue, EMS incident, other",2013,685
11222.0,"300 - Rescue, EMS incident, other",2017,685
10010.0,"300 - Rescue, EMS incident, other",2016,684
11412.0,"300 - Rescue, EMS incident, other",2015,683
11374.0,"300 - Rescue, EMS incident, other",2016,683
10454.0,353 - Removal of victim(s) from stalled elevator,2016,682
10040.0,"300 - Rescue, EMS incident, other",2014,682
99999.0,322 - Motor vehicle accident with injuries,2014,679
11222.0,"300 - Rescue, EMS incident, other",2014,678
10034.0,"300 - Rescue, EMS incident, other",2017,676
11412.0,"300 - Rescue, EMS incident, other",2016,668
11106.0,"300 - Rescue, EMS incident, other",2015,667
10002.0,353 - Removal of victim(s) from stalled elevator,2017,666
11374.0,"300 - Rescue, EMS incident, other",2014,666
11374.0,"300 - Rescue, EMS incident, other",2015,665
10034.0,"300 - Rescue, EMS incident, other",2016,664
10010.0,"300 - Rescue, EMS incident, other",2017,662
11212.0,353 - Removal of victim(s) from stalled elevator,2017,660
11412.0,"300 - Rescue, EMS incident, other",2013,660
11413.0,"300 - Rescue, EMS incident, other",2016,658
11412.0,"300 - Rescue, EMS incident, other",2017,657
10040.0,"300 - Rescue, EMS incident, other",2013,653
10030.0,"300 - Rescue, EMS incident, other",2013,652
10030.0,"300 - Rescue, EMS incident, other",2016,649
11212.0,353 - Removal of victim(s) from stalled elevator,2016,648
10014.0,"300 - Rescue, EMS incident, other",2015,648
10030.0,"300 - Rescue, EMS incident, other",2017,639
11207.0,"710 - Malicious, mischievous false call, other",2017,638
11106.0,"300 - Rescue, EMS incident, other",2016,635
11412.0,"300 - Rescue, EMS incident, other",2014,631
10030.0,"300 - Rescue, EMS incident, other",2014,631
11231.0,"300 - Rescue, EMS incident, other",2016,630
11106.0,"300 - Rescue, EMS incident, other",2017,629
11231.0,"300 - Rescue, EMS incident, other",2017,627
10128.0,"300 - Rescue, EMS incident, other",2017,627
11418.0,"300 - Rescue, EMS incident, other",2013,625
99999.0,353 - Removal of victim(s) from stalled elevator,2015,624
11413.0,"300 - Rescue, EMS incident, other",2015,622
10029.0,"651 - Smoke scare, odor of smoke",2015,622
11413.0,"300 - Rescue, EMS incident, other",2017,621
10027.0,353 - Removal of victim(s) from stalled elevator,2017,619
10021.0,"651 - Smoke scare, odor of smoke",2015,619
10025.0,"651 - Smoke scare, odor of smoke",2014,619
10456.0,522 - Water or steam leak,2016,617
11423.0,"300 - Rescue, EMS incident, other",2016,616
10025.0,"651 - Smoke scare, odor of smoke",2015,614
99999.0,323 - Motor vehicle/pedestrian accident (MV Ped),2017,614
10034.0,"300 - Rescue, EMS incident, other",2015,614
99999.0,323 - Motor vehicle/pedestrian accident (MV Ped),2016,609
11231.0,"300 - Rescue, EMS incident, other",2014,607
10016.0,735A - Unwarranted alarm/defective condition of alarm system,2016,606
99999.0,353 - Removal of victim(s) from stalled elevator,2017,604
10012.0,"300 - Rescue, EMS incident, other",2013,603
10454.0,353 - Removal of victim(s) from stalled elevator,2017,600
10009.0,"651 - Smoke scare, odor of smoke",2015,599
11228.0,"300 - Rescue, EMS incident, other",2017,596
10014.0,"300 - Rescue, EMS incident, other",2013,596
11211.0,"651 - Smoke scare, odor of smoke",2015,595
10002.0,353 - Removal of victim(s) from stalled elevator,2013,595
11423.0,"300 - Rescue, EMS incident, other",2017,593
11374.0,"300 - Rescue, EMS incident, other",2013,593
11206.0,353 - Removal of victim(s) from stalled elevator,2014,591
11413.0,"300 - Rescue, EMS incident, other",2014,591
10002.0,353 - Removal of victim(s) from stalled elevator,2014,589
10303.0,"300 - Rescue, EMS incident, other",2017,588
10016.0,735A - Unwarranted alarm/defective condition of alarm system,2017,587
11207.0,"710 - Malicious, mischievous false call, other",2016,586
10029.0,412 - Gas leak (natural gas or LPG),2017,584
10456.0,522 - Water or steam leak,2017,583
10014.0,"300 - Rescue, EMS incident, other",2016,581
11421.0,"300 - Rescue, EMS incident, other",2016,581
10016.0,735A - Unwarranted alarm/defective condition of alarm system,2015,581
11201.0,353 - Removal of victim(s) from stalled elevator,2016,580
10039.0,"300 - Rescue, EMS incident, other",2017,580
11231.0,"300 - Rescue, EMS incident, other",2015,580
10014.0,"300 - Rescue, EMS incident, other",2014,579
11103.0,"300 - Rescue, EMS incident, other",2016,578
10456.0,522 - Water or steam leak,2014,576
11423.0,"300 - Rescue, EMS incident, other",2015,575
10014.0,"300 - Rescue, EMS incident, other",2017,574
11413.0,"300 - Rescue, EMS incident, other",2013,572
10029.0,412 - Gas leak (natural gas or LPG),2016,570
10029.0,"651 - Smoke scare, odor of smoke",2014,569
11228.0,"300 - Rescue, EMS incident, other",2014,568
10456.0,522 - Water or steam leak,2015,567
11212.0,353 - Removal of victim(s) from stalled elevator,2015,565
10303.0,"300 - Rescue, EMS incident, other",2016,565
11421.0,"300 - Rescue, EMS incident, other",2015,564
10453.0,353 - Removal of victim(s) from stalled elevator,2016,562
11106.0,"300 - Rescue, EMS incident, other",2013,561
11417.0,"300 - Rescue, EMS incident, other",2016,559
11423.0,"300 - Rescue, EMS incident, other",2013,559
11212.0,353 - Removal of victim(s) from stalled elevator,2014,558
11103.0,"300 - Rescue, EMS incident, other",2013,556
99999.0,"710 - Malicious, mischievous false call, other",2015,555
11423.0,"300 - Rescue, EMS incident, other",2014,554
11417.0,"300 - Rescue, EMS incident, other",2017,552
11417.0,"300 - Rescue, EMS incident, other",2015,550
10310.0,"300 - Rescue, EMS incident, other",2015,547
11414.0,"300 - Rescue, EMS incident, other",2016,547
11417.0,"300 - Rescue, EMS incident, other",2014,547
11103.0,"300 - Rescue, EMS incident, other",2014,547
10002.0,353 - Removal of victim(s) from stalled elevator,2015,546
10029.0,522 - Water or steam leak,2016,545
10310.0,"300 - Rescue, EMS incident, other",2017,545
10039.0,"300 - Rescue, EMS incident, other",2016,544
11212.0,353 - Removal of victim(s) from stalled elevator,2013,542
10021.0,"651 - Smoke scare, odor of smoke",2016,541
10128.0,"300 - Rescue, EMS incident, other",2015,541
10029.0,412 - Gas leak (natural gas or LPG),2015,541
10474.0,"300 - Rescue, EMS incident, other",2017,540
10028.0,"300 - Rescue, EMS incident, other",2017,540
11201.0,735A - Unwarranted alarm/defective condition of alarm system,2015,539
11106.0,"300 - Rescue, EMS incident, other",2014,538
10028.0,"300 - Rescue, EMS incident, other",2015,535
10039.0,"300 - Rescue, EMS incident, other",2015,534
10303.0,"300 - Rescue, EMS incident, other",2015,532
11232.0,"300 - Rescue, EMS incident, other",2017,532
11378.0,"300 - Rescue, EMS incident, other",2015,530
10027.0,353 - Removal of victim(s) from stalled elevator,2014,529
10128.0,"300 - Rescue, EMS incident, other",2016,529
10474.0,"300 - Rescue, EMS incident, other",2016,528
10029.0,522 - Water or steam leak,2015,527
11357.0,"300 - Rescue, EMS incident, other",2016,527
10029.0,"555 - Defective elevator, no occupants",2016,524
11201.0,353 - Removal of victim(s) from stalled elevator,2017,524
11103.0,"300 - Rescue, EMS incident, other",2015,524
10016.0,735A - Unwarranted alarm/defective condition of alarm system,2013,523
11378.0,"300 - Rescue, EMS incident, other",2017,523
10451.0,"555 - Defective elevator, no occupants",2017,523
10021.0,"651 - Smoke scare, odor of smoke",2014,522
11378.0,"300 - Rescue, EMS incident, other",2016,522
99999.0,"710 - Malicious, mischievous false call, other",2016,522
99999.0,"710 - Malicious, mischievous false call, other",2013,521
10027.0,353 - Removal of victim(s) from stalled elevator,2016,521
11414.0,"300 - Rescue, EMS incident, other",2017,521
11414.0,"300 - Rescue, EMS incident, other",2015,521
11228.0,"300 - Rescue, EMS incident, other",2013,519
11103.0,"300 - Rescue, EMS incident, other",2017,519
10029.0,"651 - Smoke scare, odor of smoke",2016,517
10035.0,353 - Removal of victim(s) from stalled elevator,2014,516
10003.0,"651 - Smoke scare, odor of smoke",2015,515
10035.0,353 - Removal of victim(s) from stalled elevator,2013,515
99999.0,"710 - Malicious, mischievous false call, other",2014,514
11365.0,"300 - Rescue, EMS incident, other",2016,513
10456.0,"710 - Malicious, mischievous false call, other",2016,511
11201.0,735A - Unwarranted alarm/defective condition of alarm system,2016,510
11365.0,"300 - Rescue, EMS incident, other",2015,510
11357.0,"300 - Rescue, EMS incident, other",2015,508
11232.0,"300 - Rescue, EMS incident, other",2016,508
11357.0,"300 - Rescue, EMS incident, other",2017,508
10002.0,"651 - Smoke scare, odor of smoke",2015,507
11201.0,735A - Unwarranted alarm/defective condition of alarm system,2017,506
10028.0,"300 - Rescue, EMS incident, other",2016,505
11231.0,"300 - Rescue, EMS incident, other",2013,504
10009.0,"651 - Smoke scare, odor of smoke",2016,504
10027.0,353 - Removal of victim(s) from stalled elevator,2013,504
99999.0,353 - Removal of victim(s) from stalled elevator,2014,504
11369.0,"300 - Rescue, EMS incident, other",2016,502
10029.0,"555 - Defective elevator, no occupants",2015,501
99999.0,"710 - Malicious, mischievous false call, other",2017,501
10027.0,353 - Removal of victim(s) from stalled elevator,2015,501
10456.0,522 - Water or steam leak,2013,500
11417.0,"300 - Rescue, EMS incident, other",2013,500
11211.0,"651 - Smoke scare, odor of smoke",2016,500
11369.0,"300 - Rescue, EMS incident, other",2015,499
10474.0,"300 - Rescue, EMS incident, other",2015,499
10027.0,"651 - Smoke scare, odor of smoke",2015,496
11211.0,"651 - Smoke scare, odor of smoke",2017,495
10003.0,735A - Unwarranted alarm/defective condition of alarm system,2017,495
11379.0,"300 - Rescue, EMS incident, other",2015,494
11378.0,"300 - Rescue, EMS incident, other",2014,494
10128.0,"300 - Rescue, EMS incident, other",2014,494
10003.0,735A - Unwarranted alarm/defective condition of alarm system,2016,494
10310.0,"300 - Rescue, EMS incident, other",2016,494
10035.0,353 - Removal of victim(s) from stalled elevator,2015,493
10467.0,522 - Water or steam leak,2015,493
10025.0,"651 - Smoke scare, odor of smoke",2016,493
11379.0,"300 - Rescue, EMS incident, other",2017,492
11206.0,"555 - Defective elevator, no occupants",2017,492
11232.0,"300 - Rescue, EMS incident, other",2015,492
11201.0,735A - Unwarranted alarm/defective condition of alarm system,2013,492
10034.0,"300 - Rescue, EMS incident, other",2014,491
11226.0,"651 - Smoke scare, odor of smoke",2015,490
10310.0,"300 - Rescue, EMS incident, other",2014,489
11369.0,"300 - Rescue, EMS incident, other",2013,489
10039.0,"300 - Rescue, EMS incident, other",2014,489
10035.0,353 - Removal of victim(s) from stalled elevator,2016,489
10455.0,353 - Removal of victim(s) from stalled elevator,2016,487
10302.0,"300 - Rescue, EMS incident, other",2017,486
10303.0,"300 - Rescue, EMS incident, other",2014,486
10007.0,"300 - Rescue, EMS incident, other",2017,486
10467.0,522 - Water or steam leak,2016,486
10456.0,"651 - Smoke scare, odor of smoke",2016,486
99999.0,323 - Motor vehicle/pedestrian accident (MV Ped),2015,483
10308.0,"300 - Rescue, EMS incident, other",2016,483
10456.0,"651 - Smoke scare, odor of smoke",2015,483
10453.0,353 - Removal of victim(s) from stalled elevator,2017,481
11694.0,"300 - Rescue, EMS incident, other",2017,480
11201.0,353 - Removal of victim(s) from stalled elevator,2013,480
11421.0,"300 - Rescue, EMS incident, other",2014,480
10019.0,735A - Unwarranted alarm/defective condition of alarm system,2016,480
11207.0,"710 - Malicious, mischievous false call, other",2015,480
10007.0,"300 - Rescue, EMS incident, other",2015,479
10016.0,735A - Unwarranted alarm/defective condition of alarm system,2014,479
10455.0,353 - Removal of victim(s) from stalled elevator,2015,478
11207.0,353 - Removal of victim(s) from stalled elevator,2016,476
11365.0,"300 - Rescue, EMS incident, other",2013,475
10029.0,"555 - Defective elevator, no occupants",2017,475
10039.0,"300 - Rescue, EMS incident, other",2013,475
11206.0,"710 - Malicious, mischievous false call, other",2016,475
11212.0,"710 - Malicious, mischievous false call, other",2017,474
11416.0,"300 - Rescue, EMS incident, other",2016,472
10007.0,"300 - Rescue, EMS incident, other",2016,472
10021.0,735A - Unwarranted alarm/defective condition of alarm system,2016,471
10458.0,522 - Water or steam leak,2013,471
10309.0,"300 - Rescue, EMS incident, other",2016,471
10453.0,522 - Water or steam leak,2013,469
11367.0,"300 - Rescue, EMS incident, other",2015,469
11421.0,"300 - Rescue, EMS incident, other",2013,469
10024.0,"651 - Smoke scare, odor of smoke",2015,468
10456.0,"555 - Defective elevator, no occupants",2016,468
11358.0,"300 - Rescue, EMS incident, other",2016,467
11421.0,"300 - Rescue, EMS incident, other",2017,467
10009.0,412 - Gas leak (natural gas or LPG),2015,467
11694.0,"300 - Rescue, EMS incident, other",2016,466
10021.0,"651 - Smoke scare, odor of smoke",2017,466
10454.0,353 - Removal of victim(s) from stalled elevator,2015,466
10454.0,353 - Removal of victim(s) from stalled elevator,2014,466
10029.0,"651 - Smoke scare, odor of smoke",2017,466
11102.0,"300 - Rescue, EMS incident, other",2016,465
10309.0,"300 - Rescue, EMS incident, other",2017,464
10034.0,"300 - Rescue, EMS incident, other",2013,463
11378.0,"300 - Rescue, EMS incident, other",2013,462
11379.0,"300 - Rescue, EMS incident, other",2016,462
11414.0,"300 - Rescue, EMS incident, other",2013,461
10456.0,412 - Gas leak (natural gas or LPG),2015,460
11365.0,"300 - Rescue, EMS incident, other",2017,460
11211.0,"651 - Smoke scare, odor of smoke",2014,460
10128.0,"300 - Rescue, EMS incident, other",2013,460
11201.0,353 - Removal of victim(s) from stalled elevator,2015,460
10302.0,"300 - Rescue, EMS incident, other",2015,460
11369.0,"300 - Rescue, EMS incident, other",2014,459
10035.0,353 - Removal of victim(s) from stalled elevator,2017,459
10308.0,"300 - Rescue, EMS incident, other",2015,458
10458.0,522 - Water or steam leak,2014,458
10302.0,"300 - Rescue, EMS incident, other",2016,458
10458.0,"710 - Malicious, mischievous false call, other",2014,457
11207.0,"710 - Malicious, mischievous false call, other",2014,457
11102.0,"300 - Rescue, EMS incident, other",2014,457
10038.0,"300 - Rescue, EMS incident, other",2015,456
11102.0,"300 - Rescue, EMS incident, other",2015,456
11105.0,"300 - Rescue, EMS incident, other",2016,456
10453.0,522 - Water or steam leak,2016,455
11357.0,"300 - Rescue, EMS incident, other",2013,455
11201.0,735A - Unwarranted alarm/defective condition of alarm system,2014,454
10467.0,522 - Water or steam leak,2014,454
10003.0,735A - Unwarranted alarm/defective condition of alarm system,2015,453
11239.0,"300 - Rescue, EMS incident, other",2016,453
10027.0,"651 - Smoke scare, odor of smoke",2016,453
10310.0,"300 - Rescue, EMS incident, other",2013,453
10029.0,522 - Water or steam leak,2014,451
10456.0,412 - Gas leak (natural gas or LPG),2017,451
10454.0,353 - Removal of victim(s) from stalled elevator,2013,450
10457.0,522 - Water or steam leak,2016,450
10019.0,735A - Unwarranted alarm/defective condition of alarm system,2017,449
11206.0,"651 - Smoke scare, odor of smoke",2015,448
10002.0,412 - Gas leak (natural gas or LPG),2015,448
11105.0,"300 - Rescue, EMS incident, other",2014,448
10302.0,"300 - Rescue, EMS incident, other",2013,448
11212.0,412 - Gas leak (natural gas or LPG),2016,447
10458.0,522 - Water or steam leak,2015,447
10028.0,"300 - Rescue, EMS incident, other",2014,447
10455.0,353 - Removal of victim(s) from stalled elevator,2017,446
